player_id,player_name,year,t,player_cap_proportion,draft_pos,firstContractPerformanceValue
40688,A.J. Bouye,2013,1,0.0026777,NA,0.016598932363759315
40688,A.J. Bouye,2014,2,0.0037751,NA,0.016598932363759315
40688,A.J. Bouye,2015,3,0.0041354,NA,0.016598932363759315
40688,A.J. Bouye,2016,4,0.0108008,NA,0.016598932363759315
42410,A.J. Cann,2015,1,0.0044347,67,0.035413766981653855
42410,A.J. Cann,2016,2,0.0050985,67,0.035413766981653855
42410,A.J. Cann,2017,3,0.0055573,67,0.035413766981653855
42410,A.J. Cann,2018,4,0.0119316,67,0.035413766981653855
35558,A.J. Edds,2011,1,0.0041051,119,-7.51077376311628e-4
35558,A.J. Edds,2012,2,0.0058745,119,-7.51077376311628e-4
35558,A.J. Edds,2013,3,4.25e-6,119,-7.51077376311628e-4
35558,A.J. Edds,2014,4,0.0026429,119,-7.51077376311628e-4
37077,A.J. Green,2011,1,0.0297314,4,0.08018760873646374
37077,A.J. Green,2012,2,0.0371424,4,0.08018760873646374
37077,A.J. Green,2013,3,0.0434863,4,0.08018760873646374
37077,A.J. Green,2014,4,0.0471402,4,0.08018760873646374
30819,A.J. Hawk,2006,1,0.0214216,5,0.04689117443405329
30819,A.J. Hawk,2007,2,0.025108,5,0.04689117443405329
30819,A.J. Hawk,2008,3,0.0416204,5,0.04689117443405329
30819,A.J. Hawk,2009,4,0.0479856,5,0.04689117443405329
35863,A.J. Jefferson,2010,1,0.0022399,NA,0.004419913756674187
35863,A.J. Jefferson,2011,2,0.0037375,NA,0.004419913756674187
35863,A.J. Jefferson,2012,3,0.0045123,NA,0.004419913756674187
35863,A.J. Jefferson,2013,4,0.00785,NA,0.004419913756674187
38560,A.J. Jenkins,2012,1,0.0104742,30,0.005734494296664337
38560,A.J. Jenkins,2013,2,0.0128188,30,0.005734494296664337
38560,A.J. Jenkins,2014,3,0.0208513,30,0.005734494296664337
38560,A.J. Jenkins,2015,4,1.5e-5,30,0.005734494296664337
40096,A.J. Klein,2013,1,0.0036636,148,0.013054310057937894
40096,A.J. Klein,2014,2,0.0041235,148,0.013054310057937894
40096,A.J. Klein,2015,3,0.0044589,148,0.013054310057937894
40096,A.J. Klein,2016,4,0.0046892,148,0.013054310057937894
30972,A.J. Nicholson,2006,1,0.0030858,157,-0.0022871059700819573
30972,A.J. Nicholson,2007,2,0.0011194,157,-0.0022871059700819573
30972,A.J. Nicholson,2008,3,0,157,-0.0022871059700819573
30972,A.J. Nicholson,2009,4,0,157,-0.0022871059700819573
31449,A.J. Schable,2006,1,0.0027206,NA,0.0019272233823666109
31449,A.J. Schable,2007,2,8.414e-4,NA,0.0019272233823666109
31449,A.J. Schable,2008,3,7.53e-5,NA,0.0019272233823666109
31449,A.J. Schable,2009,4,2.03e-5,NA,0.0019272233823666109
42673,A.J. Tarpley,2015,1,0.0029209,NA,-8.473262416183441e-4
42673,A.J. Tarpley,2016,2,3.22e-5,NA,-8.473262416183441e-4
42673,A.J. Tarpley,2017,3,0,NA,-8.473262416183441e-4
42673,A.J. Tarpley,2018,4,0,NA,-8.473262416183441e-4
35851,Aaron Berry,2010,1,0.0018788,NA,0.0035968888260614275
35851,Aaron Berry,2011,2,0.0031188,NA,0.0035968888260614275
35851,Aaron Berry,2012,3,0.0029074,NA,0.0035968888260614275
35851,Aaron Berry,2013,4,0.0029773,NA,0.0035968888260614275
38897,Aaron Brewer,2012,1,0.0032449,NA,0.005200532774809805
38897,Aaron Brewer,2013,2,0.0039396,NA,0.005200532774809805
38897,Aaron Brewer,2014,3,0.0043365,NA,0.005200532774809805
38897,Aaron Brewer,2015,4,0.0059384,NA,0.005200532774809805
34643,Aaron Brown,2009,1,0.0027243,192,-1.6186655108149103e-4
34643,Aaron Brown,2010,2,0.003464,192,-1.6186655108149103e-4
34643,Aaron Brown,2011,3,0.0012344,192,-1.6186655108149103e-4
34643,Aaron Brown,2012,4,4.24e-5,192,-1.6186655108149103e-4
41343,Aaron Colvin,2014,1,0.0034922,114,0.0221688662399471
41343,Aaron Colvin,2015,2,0.0043937,114,0.0221688662399471
41343,Aaron Colvin,2016,3,0.0037248,114,0.0221688662399471
41343,Aaron Colvin,2017,4,0.0114401,114,0.0221688662399471
34455,Aaron Curry,2009,1,0.0221545,4,0.012123339341464789
34455,Aaron Curry,2010,2,0.06839,4,0.012123339341464789
34455,Aaron Curry,2011,3,0.0538304,4,0.012123339341464789
34455,Aaron Curry,2012,4,0.0964864,4,0.012123339341464789
40007,Aaron Dobson,2013,1,0.0050432,59,0.006996566780038298
40007,Aaron Dobson,2014,2,0.0059006,59,0.006996566780038298
40007,Aaron Dobson,2015,3,0.0065693,59,0.006996566780038298
40007,Aaron Dobson,2016,4,0.0022085,59,0.006996566780038298
41239,Aaron Donald,2014,1,0.0138571,13,0.07939960017296732
41239,Aaron Donald,2015,2,0.0161222,13,0.07939960017296732
41239,Aaron Donald,2016,3,0.0178447,13,0.07939960017296732
41239,Aaron Donald,2017,4,0.0193335,13,0.07939960017296732
30175,Aaron Halterman,2007,1,0.0018949,NA,-0.002130232473742202
30175,Aaron Halterman,2008,2,0.0019021,NA,-0.002130232473742202
30175,Aaron Halterman,2009,3,0,NA,-0.002130232473742202
30175,Aaron Halterman,2010,4,0,NA,-0.002130232473742202
35552,Aaron Hernandez,2010,1,0.0038211,113,0.008819521664493275
35552,Aaron Hernandez,2011,2,0.005814,113,0.008819521664493275
35552,Aaron Hernandez,2012,3,0.0273227,113,0.008819521664493275
35552,Aaron Hernandez,2013,4,0.0302458,113,0.008819521664493275
41379,Aaron Lynch,2014,1,0.0035301,150,0.015076154740938232
41379,Aaron Lynch,2015,2,0.0039458,150,0.015076154740938232
41379,Aaron Lynch,2016,3,0.0033039,150,0.015076154740938232
41379,Aaron Lynch,2017,4,0.0110955,150,0.015076154740938232
34462,Aaron Maybin,2009,1,0.0150407,11,0.0063098366932821635
34462,Aaron Maybin,2010,2,0.0180227,11,0.0063098366932821635
34462,Aaron Maybin,2011,3,0.0342803,11,0.0063098366932821635
34462,Aaron Maybin,2012,4,0.0482112,11,0.0063098366932821635
31063,Aaron Merz,2006,1,0.0027824,248,-0.0011819069830477512
31063,Aaron Merz,2007,2,0.0034297,248,-0.0011819069830477512
31063,Aaron Merz,2008,3,7.59e-5,248,-0.0011819069830477512
31063,Aaron Merz,2009,4,0,248,-0.0011819069830477512
36032,Aaron Morgan,2010,1,0.002607,NA,0.006116408566738733
36032,Aaron Morgan,2011,2,0.002273,NA,0.006116408566738733
36032,Aaron Morgan,2012,3,0.0031911,NA,0.006116408566738733
36032,Aaron Morgan,2013,4,0.0014074,NA,0.006116408566738733
35918,Aaron Pettrey,2010,1,3.549e-4,NA,-0.0016596119847229352
35918,Aaron Pettrey,2011,2,0,NA,-0.0016596119847229352
35918,Aaron Pettrey,2012,3,0,NA,-0.0016596119847229352
35918,Aaron Pettrey,2013,4,0,NA,-0.0016596119847229352
42549,Aaron Ripkowski,2015,1,0.0032217,206,0.006619108408138981
42549,Aaron Ripkowski,2016,2,0.0035914,206,0.006619108408138981
42549,Aaron Ripkowski,2017,3,0.0038818,206,0.006619108408138981
42549,Aaron Ripkowski,2018,4,1.877e-4,206,0.006619108408138981
32213,Aaron Ross,2007,1,0.0107798,20,0.02141257186238079
32213,Aaron Ross,2008,2,0.0122241,20,0.02141257186238079
32213,Aaron Ross,2009,3,0.0130976,20,0.02141257186238079
32213,Aaron Ross,2010,4,0.0154797,20,0.02141257186238079
32282,Aaron Rouse,2007,1,0.0041044,89,0.0027528907116656986
32282,Aaron Rouse,2008,2,0.004635,89,0.0027528907116656986
32282,Aaron Rouse,2009,3,0.0064213,89,0.0027528907116656986
32282,Aaron Rouse,2010,4,0,89,0.0027528907116656986
37109,Aaron Williams,2011,1,0.0079419,34,0.03170537985363951
37109,Aaron Williams,2012,2,0.0099469,34,0.03170537985363951
37109,Aaron Williams,2013,3,0.0116484,34,0.03170537985363951
37109,Aaron Williams,2014,4,0.0318136,34,0.03170537985363951
30881,Abdul Hodge,2006,1,0.0046765,67,-0.001082884024411614
30881,Abdul Hodge,2007,2,0.0052022,67,-0.001082884024411614
30881,Abdul Hodge,2008,3,0.0038244,67,-0.001082884024411614
30881,Abdul Hodge,2009,4,0.0054307,67,-0.001082884024411614
30550,Abram Elam,2006,1,0.0331357,NA,0.022149784610979786
30550,Abram Elam,2007,2,0.046285,NA,0.022149784610979786
30550,Abram Elam,2008,3,0.0038869,NA,0.022149784610979786
30550,Abram Elam,2009,4,0.0121951,NA,0.022149784610979786
40399,Abry Jones,2013,1,0.0032834,NA,0.012452326509782456
40399,Abry Jones,2014,2,0.0037702,NA,0.012452326509782456
40399,Abry Jones,2015,3,0.0041323,NA,0.012452326509782456
40399,Abry Jones,2016,4,0.0164813,NA,0.012452326509782456
40049,Ace Sanders,2013,1,0.0042505,101,-4.796375584263336e-4
40049,Ace Sanders,2014,2,0.0037918,101,-4.796375584263336e-4
40049,Ace Sanders,2015,3,8.342e-4,101,-4.796375584263336e-4
40049,Ace Sanders,2016,4,7.296e-4,101,-4.796375584263336e-4
32206,Adam Carriker,2007,1,0.012844,13,0.028728241754942284
32206,Adam Carriker,2008,2,0.0151266,13,0.028728241754942284
32206,Adam Carriker,2009,3,0.0171186,13,0.028728241754942284
32206,Adam Carriker,2010,4,0.0311963,13,0.028728241754942284
32375,Adam Hayward,2007,1,0.0028486,182,0.009185705014585618
32375,Adam Hayward,2008,2,0.0034591,182,0.009185705014585618
32375,Adam Hayward,2009,3,0.0039937,182,0.009185705014585618
32375,Adam Hayward,2010,4,0.0047296,182,0.009185705014585618
43010,Adam Humphries,2015,1,0.0026384,NA,0.015609844055823748
43010,Adam Humphries,2016,2,0.0034201,NA,0.015609844055823748
43010,Adam Humphries,2017,3,0.0037225,NA,0.015609844055823748
43010,Adam Humphries,2018,4,0.0164823,NA,0.015609844055823748
30999,Adam Jennings,2006,1,0.0029275,184,7.129925896998258e-4
30999,Adam Jennings,2007,2,0.0035666,184,7.129925896998258e-4
30999,Adam Jennings,2008,3,0.0040831,184,7.129925896998258e-4
30999,Adam Jennings,2009,4,0.0022714,184,7.129925896998258e-4
32294,Adam Podlesh,2007,1,0.0037248,101,0.007749328134456077
32294,Adam Podlesh,2008,2,0.0042824,101,0.007749328134456077
32294,Adam Podlesh,2009,3,0.0047733,101,0.007749328134456077
32294,Adam Podlesh,2010,4,0.0099878,101,0.007749328134456077
41937,Adarius Taylor,2014,1,0.0023677,NA,0.00804295605589969
41937,Adarius Taylor,2015,2,0.0017177,NA,0.00804295605589969
41937,Adarius Taylor,2016,3,0.0039032,NA,0.00804295605589969
41937,Adarius Taylor,2017,4,0.0041704,NA,0.00804295605589969
42485,Adrian Amos,2015,1,0.0034413,142,0.031059420210425598
42485,Adrian Amos,2016,2,0.0037954,142,0.031059420210425598
42485,Adrian Amos,2017,3,0.0040716,142,0.031059420210425598
42485,Adrian Amos,2018,4,0.0111247,142,0.031059420210425598
37093,Adrian Clayborn,2011,1,0.0123983,20,0.03038671572475398
37093,Adrian Clayborn,2012,2,0.015512,20,0.03038671572475398
37093,Adrian Clayborn,2013,3,0.0181613,20,0.03038671572475398
37093,Adrian Clayborn,2014,4,0.0196823,20,0.03038671572475398
38954,Adrian Hamilton,2012,1,0.0011005,NA,-0.0013458649920434242
38954,Adrian Hamilton,2013,2,0.0033422,NA,-0.0013458649920434242
38954,Adrian Hamilton,2014,3,4.08e-5,NA,-0.0013458649920434242
38954,Adrian Hamilton,2015,4,0,NA,-0.0013458649920434242
38127,Adrian Moten,2011,1,0.0031257,NA,-0.0018985835381400507
38127,Adrian Moten,2012,2,7.231e-4,NA,-0.0018985835381400507
38127,Adrian Moten,2013,3,4.53e-5,NA,-0.0018985835381400507
38127,Adrian Moten,2014,4,0,NA,-0.0018985835381400507
32200,Adrian Peterson,2007,1,0.0187156,7,0.07444651891852036
32200,Adrian Peterson,2008,2,0.0209166,7,0.07444651891852036
32200,Adrian Peterson,2009,3,0.0228572,7,0.07444651891852036
32200,Adrian Peterson,2010,4,0.0463008,7,0.07444651891852036
42116,Adrian Phillips,2014,1,0.0013115,NA,0.010423807783513565
42116,Adrian Phillips,2015,2,0.0032764,NA,0.010423807783513565
42116,Adrian Phillips,2016,3,0.0039044,NA,0.010423807783513565
42116,Adrian Phillips,2017,4,0.0041729,NA,0.010423807783513565
38929,Adrian Robinson,2012,1,0.0032476,NA,-0.0017417100418002953
38929,Adrian Robinson,2013,2,0.0025702,NA,-0.0017417100418002953
38929,Adrian Robinson,2014,3,1.481e-4,NA,-0.0017417100418002953
38929,Adrian Robinson,2015,4,0,NA,-0.0017417100418002953
38657,Adrien Robinson,2012,1,0.0040333,127,0.0024752309493201153
38657,Adrien Robinson,2013,2,0.0047046,127,0.0024752309493201153
38657,Adrien Robinson,2014,3,0.0050514,127,0.0024752309493201153
38657,Adrien Robinson,2015,4,7.137e-4,127,0.0024752309493201153
37226,Ahmad Black,2011,1,0.001736,151,0.0022751857099905146
37226,Ahmad Black,2012,2,0.005044,151,0.0022751857099905146
37226,Ahmad Black,2013,3,0.0010976,151,0.0022751857099905146
37226,Ahmad Black,2014,4,0,151,0.0022751857099905146
32443,Ahmad Bradshaw,2007,1,0.0026989,250,0.0084963758998702
32443,Ahmad Bradshaw,2008,2,0.0032916,250,0.0084963758998702
32443,Ahmad Bradshaw,2009,3,0.0041841,250,0.0084963758998702
32443,Ahmad Bradshaw,2010,4,0.0085835,250,0.0084963758998702
31609,Ahmad Brooks,2006,1,0.0042665,86,0.011811382697181141
31609,Ahmad Brooks,2007,2,0.0048153,86,0.011811382697181141
31609,Ahmad Brooks,2008,3,0.0052585,86,0.011811382697181141
31609,Ahmad Brooks,2009,4,0.0057006,86,0.011811382697181141
41477,Ahmad Dixon,2014,1,0.0025274,248,-0.0013739380961758933
41477,Ahmad Dixon,2015,2,2.552e-4,248,-0.0013739380961758933
41477,Ahmad Dixon,2016,3,0,248,-0.0013739380961758933
41477,Ahmad Dixon,2017,4,0,248,-0.0013739380961758933
31612,Ahmard Hall,2006,1,0.0027059,NA,0.009668963322704907
31612,Ahmard Hall,2007,2,0.0033604,NA,0.009668963322704907
31612,Ahmard Hall,2008,3,0.0085718,NA,0.009668963322704907
31612,Ahmard Hall,2009,4,0.0084539,NA,0.009668963322704907
33271,Ahtyba Rubin,2008,1,0.0027424,190,0.03497737482666921
33271,Ahtyba Rubin,2009,2,0.0033561,190,0.03497737482666921
33271,Ahtyba Rubin,2010,3,0.0040524,190,0.03497737482666921
33271,Ahtyba Rubin,2011,4,0.0165957,190,0.03497737482666921
29967,Airese Currie,2006,1,0.0031941,140,-0.0022871059700819573
29967,Airese Currie,2007,2,0.0012947,140,-0.0022871059700819573
29967,Airese Currie,2008,3,0,140,-0.0022871059700819573
29967,Airese Currie,2009,4,0,140,-0.0022871059700819573
37114,Akeem Ayers,2011,1,0.0074396,39,0.023226766220541532
37114,Akeem Ayers,2012,2,0.0093201,39,0.023226766220541532
37114,Akeem Ayers,2013,3,0.010913,39,0.023226766220541532
37114,Akeem Ayers,2014,4,0.0118254,39,0.023226766220541532
41205,Akeem Davis,2014,1,0.0027756,NA,-0.0024224212993682343
41205,Akeem Davis,2015,2,0.001664,NA,-0.0024224212993682343
41205,Akeem Davis,2016,3,9.229e-4,NA,-0.0024224212993682343
41205,Akeem Davis,2017,4,2.06e-5,NA,-0.0024224212993682343
37166,Akeem Dent,2011,1,0.0042419,91,0.011635364078224178
37166,Akeem Dent,2012,2,0.0053112,91,0.011635364078224178
37166,Akeem Dent,2013,3,0.0062,91,0.011635364078224178
37166,Akeem Dent,2014,4,0.0065111,91,0.011635364078224178
42774,Akeem Hunt,2015,1,0.0016785,NA,0.0028978999936072076
42774,Akeem Hunt,2016,2,0.0020837,NA,0.0028978999936072076
42774,Akeem Hunt,2017,3,0.003549,NA,0.0028978999936072076
42774,Akeem Hunt,2018,4,3.88e-5,NA,0.0028978999936072076
32864,Akeem Jordan,2007,1,0.0246757,NA,0.01211306907989936
32864,Akeem Jordan,2008,2,0.0127474,NA,0.01211306907989936
32864,Akeem Jordan,2009,3,0.0037885,NA,0.01211306907989936
32864,Akeem Jordan,2010,4,0.013745,NA,0.01211306907989936
42592,Akeem King,2015,1,0.0020679,249,0.012057474432436795
42592,Akeem King,2016,2,0.0025364,249,0.012057474432436795
42592,Akeem King,2017,3,7.31e-4,249,0.012057474432436795
42592,Akeem King,2018,4,0.0031709,249,0.012057474432436795
40048,Akeem Spence,2013,1,0.0042565,100,0.01938194220145945
40048,Akeem Spence,2014,2,0.0046732,100,0.01938194220145945
40048,Akeem Spence,2015,3,0.0047302,100,0.01938194220145945
40048,Akeem Spence,2016,4,0.0115693,100,0.01938194220145945
38619,Akiem Hicks,2012,1,0.0043592,89,0.02761540560028175
38619,Akiem Hicks,2013,2,0.0050827,89,0.02761540560028175
38619,Akiem Hicks,2014,3,0.0054002,89,0.02761540560028175
38619,Akiem Hicks,2015,4,0.0117094,89,0.02761540560028175
35565,Akwasi Owusu-Ansah,2010,1,0.0031539,126,0.005445929535486175
35565,Akwasi Owusu-Ansah,2011,2,0.0031677,126,0.005445929535486175
35565,Akwasi Owusu-Ansah,2012,3,0.0023395,126,0.005445929535486175
35565,Akwasi Owusu-Ansah,2013,4,4.324e-4,126,0.005445929535486175
34641,Al Afalava,2009,1,0.0027248,190,0.004150902226720169
34641,Al Afalava,2010,2,0.0017955,190,0.004150902226720169
34641,Al Afalava,2011,3,0,190,0.004150902226720169
34641,Al Afalava,2012,4,0.0045175,190,0.004150902226720169
42091,Al Louis-Jean,2014,1,0.0024659,NA,-0.0013739380961758933
42091,Al Louis-Jean,2015,2,4.22e-5,NA,-0.0013739380961758933
42091,Al Louis-Jean,2016,3,1e-5,NA,-0.0013739380961758933
42091,Al Louis-Jean,2017,4,0,NA,-0.0013739380961758933
35562,Al Woods,2010,1,0.0054726,123,0.010159540942483654
35562,Al Woods,2011,2,0.0037375,123,0.010159540942483654
35562,Al Woods,2012,3,0.0045033,123,0.010159540942483654
35562,Al Woods,2013,4,0.0051254,123,0.010159540942483654
32430,Alan Ball,2007,1,0.0012188,237,0.026474671008813476
32430,Alan Ball,2008,2,0.0035803,237,0.026474671008813476
32430,Alan Ball,2009,3,0.0038402,237,0.026474671008813476
32430,Alan Ball,2010,4,0.0044901,237,0.026474671008813476
32226,Alan Branch,2007,1,0.0072018,33,0.009688920453464386
32226,Alan Branch,2008,2,0.0075383,33,0.009688920453464386
32226,Alan Branch,2009,3,0.0078313,33,0.009688920453464386
32226,Alan Branch,2010,4,0.014668,33,0.009688920453464386
42733,Alani Fua,2015,1,0.0030756,NA,0.003134668274723836
42733,Alani Fua,2016,2,0.0025128,NA,0.003134668274723836
42733,Alani Fua,2017,3,0.0018017,NA,0.003134668274723836
42733,Alani Fua,2018,4,0,NA,0.003134668274723836
36089,Albert McClellan,2011,1,0.0031146,NA,0.004783162521232001
36089,Albert McClellan,2012,2,0.0038968,NA,0.004783162521232001
36089,Albert McClellan,2013,3,0.0045356,NA,0.004783162521232001
36089,Albert McClellan,2014,4,0.0075609,NA,0.004783162521232001
41506,Albert Wilson,2014,1,0.003183,NA,0.017293630175334612
41506,Albert Wilson,2015,2,0.0036236,NA,0.017293630175334612
41506,Albert Wilson,2016,3,0.0039259,NA,0.017293630175334612
41506,Albert Wilson,2017,4,0.0108004,NA,0.017293630175334612
37080,Aldon Smith,2011,1,0.0217215,7,0.022185698519665335
37080,Aldon Smith,2012,2,0.0271442,7,0.022185698519665335
37080,Aldon Smith,2013,3,0.031777,7,0.022185698519665335
37080,Aldon Smith,2014,4,0.0251388,7,0.022185698519665335
39976,Alec Ogletree,2013,1,0.0103413,30,0.033163310630292375
39976,Alec Ogletree,2014,2,0.0120551,30,0.033163310630292375
39976,Alec Ogletree,2015,3,0.0134249,30,0.033163310630292375
39976,Alec Ogletree,2016,4,0.0144462,30,0.033163310630292375
37675,Alex Albright,2011,1,0.0031188,NA,-7.641845986045908e-5
37675,Alex Albright,2012,2,0.0039061,NA,-7.641845986045908e-5
37675,Alex Albright,2013,3,0.0037472,NA,-7.641845986045908e-5
37675,Alex Albright,2014,4,0,NA,-7.641845986045908e-5
41815,Alex Bayer,2014,1,0.003183,NA,-0.0013739380961758933
41815,Alex Bayer,2015,2,8.499e-4,NA,-0.0013739380961758933
41815,Alex Bayer,2016,3,2.15e-5,NA,-0.0013739380961758933
41815,Alex Bayer,2017,4,0,NA,-0.0013739380961758933
34986,Alex Boone,2010,1,0.0026492,NA,0.028129634670643874
34986,Alex Boone,2011,2,0.0065615,NA,0.028129634670643874
34986,Alex Boone,2012,3,0.0077526,NA,0.028129634670643874
34986,Alex Boone,2013,4,0.0156958,NA,0.028129634670643874
35511,Alex Carrington,2010,1,0.0043577,72,0.01563419776281043
35511,Alex Carrington,2011,2,0.0055316,72,0.01563419776281043
35511,Alex Carrington,2012,3,0.0063034,72,0.01563419776281043
35511,Alex Carrington,2013,4,0.0068886,72,0.01563419776281043
37171,Alex Green,2011,1,0.004184,96,-7.290566132959288e-4
37171,Alex Green,2012,2,0.005024,96,-7.290566132959288e-4
37171,Alex Green,2013,3,0.0055926,96,-7.290566132959288e-4
37171,Alex Green,2014,4,0.0010244,96,-7.290566132959288e-4
33312,Alex Hall,2008,1,0.0026441,231,0.002297686158888043
33312,Alex Hall,2009,2,0.0032655,231,0.002297686158888043
33312,Alex Hall,2010,3,0.0036139,231,0.002297686158888043
33312,Alex Hall,2011,4,0,231,0.002297686158888043
30595,Alex Haynes,2007,1,0.0024092,NA,-0.002130232473742202
30595,Alex Haynes,2008,2,6.136e-4,NA,-0.002130232473742202
30595,Alex Haynes,2009,3,0,NA,-0.002130232473742202
30595,Alex Haynes,2010,4,0,NA,-0.002130232473742202
37195,Alex Henery,2011,1,0.0039869,120,-0.003627240097214999
37195,Alex Henery,2012,2,0.0047677,120,-0.003627240097214999
37195,Alex Henery,2013,3,0.0053853,120,-0.003627240097214999
37195,Alex Henery,2014,4,0.001401,120,-0.003627240097214999
34472,Alex Mack,2009,1,0.0106992,21,0.04063300360102521
34472,Alex Mack,2010,2,0.0250518,21,0.04063300360102521
34472,Alex Mack,2011,3,0.0163953,21,0.04063300360102521
34472,Alex Mack,2012,4,0.0266013,21,0.04063300360102521
34518,Alex Magee,2009,1,0.0043394,67,-0.0011071315437853556
34518,Alex Magee,2010,2,0.008711,67,-0.0011071315437853556
34518,Alex Magee,2011,3,0,67,-0.0011071315437853556
34518,Alex Magee,2012,4,0,67,-0.0011071315437853556
40051,Alex Okafor,2013,1,0.0034567,103,0.006995952850163749
40051,Alex Okafor,2014,2,0.0046504,103,0.006995952850163749
40051,Alex Okafor,2015,3,0.0049488,103,0.006995952850163749
40051,Alex Okafor,2016,4,0.0115597,103,0.006995952850163749
37750,Alex Silvestro,2011,1,0.0011849,NA,-0.0015027384883831796
37750,Alex Silvestro,2012,2,8.536e-4,NA,-0.0015027384883831796
37750,Alex Silvestro,2013,3,4.53e-5,NA,-0.0015027384883831796
37750,Alex Silvestro,2014,4,0,NA,-0.0015027384883831796
35859,Alfonso Smith,2010,1,6.626e-4,NA,-0.0021862104474154754
35859,Alfonso Smith,2011,2,0.0031146,NA,-0.0021862104474154754
35859,Alfonso Smith,2012,3,0.0032139,NA,-0.0021862104474154754
35859,Alfonso Smith,2013,4,0.0045356,NA,-0.0021862104474154754
38754,Alfonzo Dennard,2012,1,0.0033537,224,0.0035372581933644765
38754,Alfonzo Dennard,2013,2,0.0040472,224,0.0035372581933644765
38754,Alfonzo Dennard,2014,3,0.0044366,224,0.0035372581933644765
38754,Alfonzo Dennard,2015,4,1.254e-4,224,0.0035372581933644765
41410,Alfred Blue,2014,1,0.0033796,181,0.0072268761220103655
41410,Alfred Blue,2015,2,0.0038061,181,0.0072268761220103655
41410,Alfred Blue,2016,3,0.0040931,181,0.0072268761220103655
41410,Alfred Blue,2017,4,0.0043482,181,0.0072268761220103655
38703,Alfred Morris,2012,1,0.003489,173,0.05561232177765662
38703,Alfred Morris,2013,2,0.0041764,173,0.05561232177765662
38703,Alfred Morris,2014,3,0.0045579,173,0.05561232177765662
38703,Alfred Morris,2015,4,0.0110205,173,0.05561232177765662
33457,Ali Highsmith,2008,1,0.0022137,NA,-5.470389488797256e-4
33457,Ali Highsmith,2009,2,0.0029362,NA,-5.470389488797256e-4
33457,Ali Highsmith,2010,3,1.064e-4,NA,-5.470389488797256e-4
33457,Ali Highsmith,2011,4,0,NA,-5.470389488797256e-4
42404,Ali Marpet,2015,1,0.0047886,61,0.0241101077463369
42404,Ali Marpet,2016,2,0.0055624,61,0.0241101077463369
42404,Ali Marpet,2017,3,0.0062025,61,0.0241101077463369
42404,Ali Marpet,2018,4,0.0090708,61,0.0241101077463369
37161,Allen Bailey,2011,1,0.004269,86,0.031434458283808905
37161,Allen Bailey,2012,2,0.005254,86,0.031434458283808905
37161,Allen Bailey,2013,3,0.005817,86,0.031434458283808905
37161,Allen Bailey,2014,4,0.0211202,86,0.031434458283808905
32312,Allen Barbre,2007,1,0.0036147,119,0.0024006824855856345
32312,Allen Barbre,2008,2,0.00418,119,0.0024006824855856345
32312,Allen Barbre,2009,3,0.0046757,119,0.0024006824855856345
32312,Allen Barbre,2010,4,0.0043253,119,0.0024006824855856345
37262,Allen Bradford,2011,1,0.0020344,187,-0.0017995605795039131
37262,Allen Bradford,2012,2,0.0019905,187,-0.0017995605795039131
37262,Allen Bradford,2013,3,0.0039686,187,-0.0017995605795039131
37262,Allen Bradford,2014,4,0.0024682,187,-0.0017995605795039131
41659,Allen Hurns,2014,1,0.0031704,NA,0.021943311664960413
41659,Allen Hurns,2015,2,0.0036146,NA,0.021943311664960413
41659,Allen Hurns,2016,3,0.0580145,NA,0.021943311664960413
41659,Allen Hurns,2017,4,0.0419574,NA,0.021943311664960413
37767,Allen Reisner,2011,1,0.0020484,NA,0.004140522531259952
37767,Allen Reisner,2012,2,0.0031761,NA,0.004140522531259952
37767,Allen Reisner,2013,3,0.0045342,NA,0.004140522531259952
37767,Allen Reisner,2014,4,6.447e-4,NA,0.004140522531259952
41290,Allen Robinson,2014,1,0.0047995,61,0.03550999339070246
41290,Allen Robinson,2015,2,0.0056125,61,0.03550999339070246
41290,Allen Robinson,2016,3,0.0062069,61,0.03550999339070246
41290,Allen Robinson,2017,4,0.0067304,61,0.03550999339070246
42861,Alonzo Harris,2015,1,0.0024219,NA,-0.0019525252286525501
42861,Alonzo Harris,2016,2,1.5e-5,NA,-0.0019525252286525501
42861,Alonzo Harris,2017,3,0,NA,-0.0019525252286525501
42861,Alonzo Harris,2018,4,0,NA,-0.0019525252286525501
34488,Alphonso Smith,2009,1,0.0068902,37,8.854203116714698e-4
34488,Alphonso Smith,2010,2,0.0163645,37,8.854203116714698e-4
34488,Alphonso Smith,2011,3,0.0106312,37,8.854203116714698e-4
34488,Alphonso Smith,2012,4,0.001241,37,8.854203116714698e-4
38575,Alshon Jeffery,2012,1,0.0068564,45,0.03553806649483492
38575,Alshon Jeffery,2013,2,0.0084063,45,0.03553806649483492
38575,Alshon Jeffery,2014,3,0.0093257,45,0.03553806649483492
38575,Alshon Jeffery,2015,4,0.0100994,45,0.03553806649483492
35543,Alterraun Verner,2010,1,0.003673,104,0.053578322032035976
35543,Alterraun Verner,2011,2,0.0048321,104,0.053578322032035976
35543,Alterraun Verner,2012,3,0.0056115,104,0.053578322032035976
35543,Alterraun Verner,2013,4,0.0118154,104,0.053578322032035976
40667,Alvin Bailey,2013,1,0.0032929,NA,0.008900188681019239
40667,Alvin Bailey,2014,2,0.0037852,NA,0.008900188681019239
40667,Alvin Bailey,2015,3,0.0041336,NA,0.008900188681019239
